objectid,id,island,volcano,line_code,description,relation,name,source,st_lengthshape
282,282,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",746.627710346793
283,283,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",219.739317832892
284,284,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",214.608316397555
285,285,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",359.293075190997
286,286,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",625.591617411174
287,287,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1128.723585361
288,288,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",384.45546353685
289,289,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",248.653828076271
290,290,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",418.503492577413
291,291,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1595.15061183668
292,292,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",244.62179595214
293,293,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",954.030759768842
294,294,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",462.920376387924
295,295,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",485.291485079336
296,296,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",159.94020469142
297,297,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",142.450689120837
298,298,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",79.9224297065983
299,299,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",379.057872419752
300,300,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",106.747819979214
301,301,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",346.797014290153
302,302,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",414.079840314302
303,303,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",205.806344804096
304,304,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2520.15338351759
305,305,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",427.199973901996
306,306,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",149.542665612755
307,307,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",154.131787994506
308,308,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",878.114089167166
309,309,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",377.118893460083
310,310,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",1681.45013716581
311,311,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2083.02543867464
312,312,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",254.949845734477
313,313,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",57.3060681508564
314,314,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",511.179577387386
315,315,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",252.354913243172
316,316,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",530.770718505684
317,317,Hawaii,kila,24,Normal fault concealed,Yes,Kilauea,"Wolfe and Morris, 1996a",745.450306624406
318,318,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",75.2035011785314
319,319,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",621.089488820774
320,320,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1399.15531144785
321,321,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",186.093826675712
322,322,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",467.911638753044
323,323,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",238.48157495206
324,324,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",547.572627643503
325,325,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",282.936882948007
326,326,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",211.372012015955
327,327,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",387.75172566865
328,328,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",345.523566393655
329,329,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",611.845784701545
330,330,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",134.459932867331
331,331,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",620.255328936747
332,332,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",456.209897727698
333,333,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",477.654884335155
334,334,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1666.69585213725
335,335,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",5.8779594864287
336,336,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",898.865504399635
337,337,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",392.382012728957
338,338,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1405.96399137621
339,339,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",569.863481021148
340,340,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",94.7151964027375
341,341,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",455.481273699864
342,342,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",970.539984989678
343,343,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",537.97437040566
344,344,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",260.849633257778
345,345,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",298.234652701537
346,346,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",236.169860306882
347,347,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",254.060262336173
348,348,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",177.108855785001
349,349,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",287.235811265726
350,350,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",271.434047869803
351,351,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",816.521628416504
352,352,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",93.4963351118348
353,353,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",235.351550734906
354,354,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",718.111612049887
355,355,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",228.951854150183
356,356,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",773.699890253305
357,357,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",236.269276318917
358,358,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",381.788915630334
359,359,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",627.973482072445
360,360,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",134.059709743656
361,361,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",792.273141080141
362,362,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",207.115229507664
363,363,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1348.40880555933
364,364,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",361.904131150982
365,365,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",439.556184551134
366,366,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",649.444756550618
367,367,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",580.767141601011
368,368,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",182.268695767524
369,369,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",205.695298751725
370,370,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1547.2214229334
371,371,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",202.227621306976
372,372,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",619.463980918228
373,373,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1561.24739026
374,374,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",344.016080025647
375,375,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",352.115666760257
376,376,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",262.864390891723
377,377,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",37.4848300908725
378,378,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",425.19027731216
379,379,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",274.437385891338
380,380,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2408.64372132707
381,381,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1098.01663402733
382,382,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",908.553160626409
383,383,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",525.435974326979
384,384,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",176.065033071548
385,385,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",303.523733542285
386,386,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",177.107580151385
387,387,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",321.317992560645
388,388,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",221.930949117997
389,389,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",102.324042621036
390,390,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1863.63266804985
391,391,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2720.88348200733
392,392,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",657.202932294074
393,393,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",692.08416512655
394,394,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",657.438931068407
395,395,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",118.751060494993
396,396,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",54.1837548554208
397,397,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",604.096769999681
398,398,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",295.647392771924
399,399,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",35.5900585266722
400,400,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",172.343696460463
401,401,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",275.242787340083
402,402,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",64.5269097804132
403,403,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",33.8950960419898
404,404,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",245.180726680991
405,405,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",34.6248249075148
406,406,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",105.66981584173
407,407,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",127.700154828452
408,408,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1926.18656547944
409,409,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",133.180584218436
410,410,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",95.096966223223
411,411,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",39.7987726503868
412,412,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",124.761561039112
413,413,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",367.602066070071
414,414,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1480.89685609319
415,415,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",949.946151026434
416,416,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",737.008375432408
417,417,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1111.62252539029
418,418,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",745.429816233622
419,419,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3430.07332361612
420,420,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",356.258448461246
421,421,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",571.381315280474
422,422,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1586.28269299641
423,423,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",289.769622668419
424,424,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",814.861848774546
425,425,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",875.713361905515
426,426,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",473.337204085552
427,427,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1056.3874216836
428,428,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",520.04790776871
429,429,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",316.91773226934
430,430,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",317.485231588734
431,431,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",81.3072361164973
432,432,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",429.452563135242
433,433,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",390.995817167874
434,434,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",906.633959380889
435,435,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1295.66400109203
436,436,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",849.094806571098
437,437,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",222.736084483075
438,438,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",186.20197472081
439,439,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1024.40271849479
440,440,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",969.727202426761
441,441,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",246.770394223699
442,442,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1067.59110941474
443,443,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",248.329994637388
444,444,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",249.678482359203
445,445,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",233.211317144812
446,446,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",567.883230328327
447,447,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",328.331690610864
448,448,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",116.94477173401
449,449,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",136.874314644552
450,450,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",116.173100626676
451,451,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",49.029415297149
452,452,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",257.58300860083
453,453,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",96.9363209048916
454,454,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",820.756179187681
455,455,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",384.591868537513
456,456,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",994.243063526584
457,457,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",421.98253856967
458,458,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",212.54472124251
459,459,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",642.964583356519
460,460,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",308.761856195594
461,461,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",233.115644522958
462,462,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",356.310971206256
463,463,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2637.94509156231
464,464,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2196.75324894369
465,465,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",848.286436001735
466,466,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",517.113482778776
467,467,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",384.876684835046
468,468,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",888.557201238002
469,469,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",952.342674684434
470,470,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1456.29150398496
471,471,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",617.518602443619
472,472,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",211.483630763048
473,473,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",815.13353387327
474,474,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",654.841908654602
475,475,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",739.706094545696
476,476,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",314.666352527744
477,477,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",653.447952399039
478,478,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",305.92719880223
479,479,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",340.132120018379
480,480,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",649.474153639248
481,481,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1805.49592274733
482,482,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1160.70721886175
483,483,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1394.81470571721
484,484,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2389.02114333895
485,485,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",318.144809279355
486,486,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",831.876650337242
487,487,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",101.057149889235
488,488,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",193.590666347788
489,489,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1589.99960971498
490,490,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",75.1803032239507
491,491,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",126.16769336803
492,492,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2809.77222330368
493,493,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",446.80389041408
494,494,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",392.012635365337
495,495,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",630.477212819268
496,496,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1311.48157674002
497,497,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",611.006726269906
498,498,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",116.728092568319
499,499,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",214.457586303428
500,500,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1459.93948281782
501,501,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",140.342711456443
502,502,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1436.01512924175
503,503,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",210.424230562807
504,504,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",196.579024632594
505,505,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",167.531294485446
506,506,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",151.89341168166
507,507,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",375.694434680949
508,508,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3491.34352475506
509,509,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1455.33942353461
510,510,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",53.2256084148998
511,511,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",537.127596948492
512,512,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1592.70968610332
513,513,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",950.767266727696
514,514,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",115.380506628955
515,515,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",16.4365053665154
516,516,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",637.893488191622
517,517,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",53.8052174805535
518,518,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",803.388924233082
519,519,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",80.3994605434767
520,520,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",102.106083290949
521,521,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",395.867968467159
522,522,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",62.8167241829155
523,523,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",14.5209318316184
524,524,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",180.420135062048
525,525,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",669.253986498034
526,526,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",136.63038286045
527,527,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",833.271354058158
528,528,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",44.8940245013617
529,529,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",250.185820207127
530,530,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1327.84715718087
531,531,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",55.7231138718812
532,532,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",361.008770884536
533,533,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",58.5951546806744
534,534,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",255.850088932286
535,535,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",315.072255699468
536,536,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",468.817991112298
537,537,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1010.97295762622
538,538,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1132.91608099267
539,539,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",117.981711279947
540,540,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3065.40760151396
541,541,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",156.387435004879
542,542,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1323.99494907983
543,543,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",442.161009524671
544,544,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",220.707626224975
545,545,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",456.652767260152
546,546,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",563.897732176439
547,547,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",1294.91181972534
548,548,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",546.006674010553
549,549,Hawaii,kila,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",143.281165678407
550,550,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",582.686911310609
551,551,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",596.840415888568
552,552,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",629.020547263029
553,553,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",157.952063373379
554,554,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",1173.71743806498
555,555,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",324.5923895248
556,556,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",444.0581721587
557,557,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",206.123937995588
558,558,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",253.282286911648
559,559,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",656.986637033658
560,560,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",2226.96977261366
